date,stock_id,volume,Trading_money,open,high,low,close,spread,Trading_turnover,TAIEX_return,SMA_10,SMA_20,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,OBV,future_change,target
2022-02-21,2330,25769408,16320629980,633.0,636.0,632.0,632.0,-5.0,41961,-0.0005956445548707112,639.0000000000001,645.9,46.40977357176689,0.9347130852279406,-2.205249937303904,3.1399630225318447,617.7807052570274,645.9,674.0192947429725,8.707011841762675,0.2528387513439717,61855030.0,-0.044303797468354444,-1
2022-02-22,2330,38526210,24153923316,628.0,630.0,625.0,627.0,-5.0,68303,-0.0138408000662954,638.9000000000002,643.65,44.118830129838436,-0.18032228841389042,-2.6562282487565883,2.475905960342698,617.1704150135865,643.65,670.1295849864134,8.227945307671387,0.18560685508207514,23328820.0,-0.04146730462519932,-1
2022-02-23,2330,34561338,21606428438,624.0,629.0,623.0,625.0,-2.0,50926,0.0048104293491839645,638.1000000000001,640.7500000000001,43.20021105053642,-1.2114147060715368,-2.949856533131388,1.7384418270598512,620.427598567097,640.7500000000001,661.0724014329032,6.3433168733213,0.1124965828472424,-11232518.0,-0.036800000000000055,-1
2022-02-24,2330,80672979,49358065299,618.0,619.0,604.0,604.0,-21.0,188248,-0.025542030147770234,633.6,637.8500000000001,34.96739003972256,-3.680659025249838,-4.335280681847752,0.6546216565979133,614.0413328474901,637.8500000000001,661.6586671525101,7.465287184294111,-0.21087557701506077,-91905497.0,-0.01490066225165565,0
2022-02-25,2330,94155943,56880320916,600.0,609.0,600.0,604.0,0.0,129776,0.003275446089840317,629.0,635.3500000000001,34.96739003972256,-5.573307320614617,-4.982343181770024,-0.5909641388445929,608.3897954091775,635.3500000000001,662.3102045908228,8.486725298126268,-0.08141250179295403,-91905497.0,-0.04635761589403975,-1
2022-03-01,2330,70303880,42445208215,599.0,610.0,599.0,604.0,0.0,67439,0.01393992130150501,625.6999999999999,633.0000000000002,34.96739003972257,-6.992637952930522,-5.121339051268743,-1.871298901661779,603.6921961173972,633.0000000000002,662.3078038826033,9.259969631154192,0.005251227349475829,-91905497.0,-0.06788079470198671,-1
2022-03-02,2330,42428151,25528700277,601.0,605.0,600.0,601.0,-3.0,58916,-0.001712457921863919,622.5,631.0000000000001,33.81748975309406,-8.26427718961179,-5.114382630360009,-3.149894559251781,598.6857535084623,631.0000000000001,663.3142464915379,10.24223343630358,0.03580845513671074,-134333648.0,-0.05490848585690511,-1
2022-03-03,2330,37103932,22373890387,603.0,607.0,601.0,602.0,1.0,65410,0.003738610669592024,618.1,628.4500000000002,34.589648992950565,-9.086623860064492,-4.749383440650169,-4.337240419414323,595.4047359870696,628.4500000000002,661.4952640129308,10.516433769728886,0.09979136511588647,-97229716.0,-0.02491694352159468,-1
2022-03-04,2330,65235167,38833099256,595.0,597.0,592.0,595.0,-7.0,206731,-0.01103354447319127,613.1,626.1500000000001,31.7933556502613,-10.185765851330075,-4.678820345532602,-5.506945505797473,590.4832677488705,626.1500000000001,661.8167322511297,11.392392318495435,0.0633185599864766,-162464883.0,-0.03361344537815125,-1
2022-03-07,2330,97167600,56147025127,580.0,581.0,575.0,576.0,-19.0,297917,-0.03145092723939091,607.0000000000001,623.15,25.71638954726197,-12.446509396038664,-5.5516511121929515,-6.894858283845712,581.3974709243785,623.15,664.9025290756215,13.400474709338527,-0.06463645489118341,-259632483.0,-0.00694444444444442,0
2022-03-08,2330,88371413,49908147901,561.0,570.0,561.0,563.0,-13.0,269695,-0.02057432784455615,600.1,619.55,22.54163410444588,-15.11294369008624,-6.574468324992422,-8.538475365093818,570.3480530979975,619.55,668.7519469020024,15.883123848600572,-0.07467238148759602,-348003896.0,-0.008880994671403242,0
2022-03-09,2330,57512412,32761408119,567.0,573.0,567.0,568.0,5.0,112422,0.011299089166580067,594.1999999999999,616.55,26.309728490074036,-16.63094271032196,-6.473973876182514,-10.156968834139446,562.4449365148052,616.55,670.6550634851947,17.550908599527926,0.05133589286624566,-290491484.0,-0.017605633802816878,0
2022-03-10,2330,49092145,28798814637,585.0,589.0,582.0,587.0,19.0,71569,0.02455663588663426,590.4000000000001,614.25,38.544185542103385,-16.115062253693964,-4.766474735643614,-11.34858751805035,559.1868783265862,614.25,669.3131216734138,17.92857034543387,0.2525567097192279,-241399339.0,-0.008517887563884163,0
2022-03-11,2330,42981381,24820833930,581.0,582.0,574.0,575.0,-12.0,112158,-0.009663171420049022,587.5000000000001,610.5500000000001,34.63325435179722,-16.48449993293184,-4.1087299319051915,-12.375770001026648,555.3738228370621,610.5500000000001,665.726177162938,18.07425343147587,0.1778500991920918,-284380720.0,0.01043478260869568,0
2022-03-14,2330,38562552,22131365409,574.0,577.0,572.0,572.0,-3.0,87337,-9.846658565382249e-05,584.3000000000001,606.6500000000001,33.712307694545665,-16.82540409834121,-3.5597072778516488,-13.265696820489561,552.192773907549,606.6500000000001,661.1072260924511,17.953424904788932,0.18186040231671532,-322943272.0,0.02447552447552437,1
2022-03-15,2330,84338792,47191728965,562.0,563.0,558.0,558.0,-14.0,277901,-0.019520316236306012,579.6999999999999,602.6999999999999,29.738137975970915,-18.017560876387506,-3.801491244718356,-14.21606963166915,546.0938816771625,602.6999999999999,659.3061183228374,18.784177309718757,0.10516635547180828,-407282064.0,0.04480286738351258,1
2022-03-16,2330,50764807,28345633852,564.0,565.0,555.0,558.0,0.0,110732,0.0008726189083578806,575.4,598.9499999999999,29.738137975970915,-18.746258513017665,-3.624151105078811,-15.122107407938854,540.8775407244025,598.9499999999999,657.0224592755974,19.391421412671328,0.14742323202069493,-407282064.0,0.057347670250896154,1
2022-03-17,2330,65820899,38121960334,578.0,583.0,575.0,582.0,24.0,65468,0.029950716700421376,573.4000000000001,595.75,43.07897833060523,-17.189012974616503,-1.6535244533421185,-15.535488521274385,541.6784100279509,595.75,649.8215899720491,18.152443129517106,0.37285374808556854,-341461165.0,0.015463917525773141,0
2022-03-18,2330,49583448,28771454221,582.0,582.0,576.0,581.0,-1.0,39576,0.00047569322257512425,572.0000000000001,592.55,42.715048315227016,-15.852834698380661,-0.2538769416850215,-15.59895775669564,543.399425767662,592.55,641.7005742323379,16.589511174529722,0.38250391597255445,-391044613.0,0.029259896729776358,1
2022-03-21,2330,22800165,13363354969,583.0,589.0,583.0,586.0,5.0,32617,0.005948493743311856,573.0,589.9999999999999,45.20750843412131,-14.226451892801265,1.0980046911155021,-15.324456583916767,545.4862528626192,589.9999999999999,634.5137471373806,15.089405809281608,0.4550700597317176,-368244448.0,-0.0034129692832765013,0
2022-03-22,2330,23421124,13613967252,577.0,586.0,577.0,583.0,-3.0,27371,-3.7015186476918593e-05,575.0,587.55,43.97129666660299,-13.029411781389513,1.8360358420218041,-14.865447623411317,547.6107039568648,587.55,627.4892960431351,13.595199061572696,0.4430385553730608,-391665572.0,0.010291595197255532,0
2022-03-23,2330,27475008,16177424772,590.0,590.0,586.0,590.0,7.0,30970,0.00977578786893396,577.2,585.6999999999999,47.57370498701511,-11.384671958700665,2.784620531768523,-14.169292490469187,550.2830846241941,585.6999999999999,621.1169153758058,12.093875832612548,0.560705456056423,-364190564.0,0.016949152542372836,0
2022-03-24,2330,20769676,12232627003,587.0,592.0,585.0,591.0,1.0,21647,-0.0018221942241348765,577.6,584.0,48.08720846765116,-9.886546206352477,3.4261970272933677,-13.312743233645845,553.6199511451808,584.0,614.3800488548192,10.40412632014355,0.6152071880043998,-343420888.0,0.010152284263959421,0
2022-03-25,2330,26794684,15984831591,597.0,598.0,595.0,598.0,7.0,29896,-0.0012492188850707908,579.9,583.6999999999999,51.65675269595698,-8.041729207146886,4.216811221199167,-12.258540428346054,554.0415938959673,583.6999999999999,613.3584061040326,10.162208704482673,0.7410783632444713,-316626204.0,-0.015050167224080258,0
2022-03-28,2330,27954730,16298449416,581.0,586.0,580.0,584.0,-14.0,54537,-0.00887822842741548,581.1,582.7,44.99327872754407,-7.621525242445614,3.7096121487203533,-11.331137391165967,554.6166653651909,582.7,610.7833346348092,9.639037115088088,0.5231453995208356,-344580934.0,-0.010273972602739767,0
2022-03-29,2330,15742359,9243985774,586.0,589.0,584.0,589.0,5.0,21222,0.0016352730392277248,584.2,581.95,47.59335799733543,-6.806590224603383,3.6196377332500695,-10.426227957853452,555.5086050212702,581.95,608.3913949787299,9.087170711823976,0.6333136925202163,-328838575.0,-0.039049235993208864,-1
2022-03-30,2330,43256548,25908489513,599.0,600.0,597.0,600.0,11.0,48535,0.010935307881057676,588.4000000000001,581.9000000000001,52.87128951286452,-5.213047515757125,4.170544353677062,-9.383591869434188,555.6069150575743,581.9000000000001,608.1930849424259,9.036977124050805,0.8441969635672958,-285582027.0,-0.05500000000000005,-1
2022-03-31,2330,25130417,15014260610,602.0,602.0,594.0,597.0,-3.0,18860,-0.0026543694223857273,589.9000000000001,581.6500000000001,51.35231428441314,-4.14445368386032,4.191310548459095,-8.335764232319415,556.0763704899767,581.6500000000001,607.2236295100234,8.7934770085183,0.8001138339394417,-310712444.0,-0.0653266331658291,-1
2022-04-01,2330,31247086,18328227645,585.0,589.0,584.0,589.0,-8.0,53178,-0.0038364436145086334,590.7,581.35,47.43837563451424,-3.8981826909628126,3.5500652330852818,-7.448247924048094,556.3003650620121,581.35,606.3996349379879,8.61774660290286,0.6526968360804076,-341959530.0,-0.05432937181663833,-1
2022-04-06,2330,40726932,23547636944,578.0,580.0,575.0,578.0,-11.0,62822,-0.0058488822218150105,589.9,581.4499999999999,42.62742924875747,-4.538304474977849,2.3279547592561967,-6.866259234234046,556.4744329920507,581.4499999999999,606.4255670079492,8.590787516707984,0.43093249897185804,-382686462.0,-0.00865051903114189,0
2022-04-07,2330,47212937,26881649976,571.0,573.0,566.0,566.0,-12.0,130552,-0.019624482807818477,588.2,581.5999999999999,38.08929923187975,-5.9453707789785994,0.736710764204358,-6.682081543182957,557.0587350731329,581.5999999999999,606.1412649268669,8.43922452780847,0.182167972056699,-429899399.0,0.012367491166077826,0
2022-04-08,2330,31406384,17821660486,567.0,570.0,566.0,567.0,1.0,75778,0.00616521806453707,585.9000000000001,581.55,38.67520441310738,-6.900247560985122,-0.17453281424173106,-6.725714746743391,556.8882887860524,581.55,606.2117112139475,8.481372612483044,0.2050083047000583,-398493015.0,-0.00881834215167554,0
2022-04-11,2330,41713758,23401330531,563.0,566.0,558.0,558.0,-9.0,130731,-0.013663655497919036,582.6,580.0999999999999,35.42576770653015,-8.287683813999024,-1.2495752538045064,-7.038108560194518,553.4569402737017,580.0999999999999,606.7430597262982,9.185678236958543,0.08525784525067281,-440206773.0,0.005376344086021501,0
2022-04-12,2330,34799056,19418030839,554.0,564.0,552.0,557.0,-1.0,69280,-0.0033704101917074736,578.5,579.1999999999999,35.07315940939927,-9.360032059932905,-1.85753879979071,-7.502493260142195,550.6814926204396,579.1999999999999,607.7185073795603,9.84755089073216,0.11077906875464626,-475005829.0,0.014362657091562037,0
2022-04-13,2330,36968137,21134384849,564.0,576.0,563.0,573.0,16.0,41249,0.018288602552776867,577.4,579.25,44.57828544804309,-8.817170633699561,-1.0517418988458926,-7.765428734853669,550.7811804914452,579.25,607.7188195085548,9.829544931740982,0.3902307839262199,-438037692.0,-0.005235602094240788,0
2022-04-14,2330,20224847,11618596373,577.0,578.0,573.0,573.0,0.0,27442,-0.0032366855184332577,575.8,580.0,44.57828544804309,-8.291371275440383,-0.4207540324693717,-7.8706172429710115,553.1436570267863,580.0,606.8563429732137,9.260807921797833,0.36967696966445246,-438037692.0,-0.013961605584642212,0
2022-04-15,2330,33158930,18667922752,562.0,566.0,561.0,562.0,-11.0,99936,-0.014001791756182103,572.0,580.2,39.91865399515348,-8.662424527226676,-0.6334458274045307,-8.028978699822146,553.981485047472,580.2,606.4185149525281,9.037750759230622,0.15291703147654503,-471196622.0,-0.007117437722419906,0
2022-04-18,2330,16579296,9311198146,559.0,566.0,558.0,561.0,-1.0,31712,-0.00619318308792316,568.4000000000001,579.15,39.51428823998186,-8.934190755523787,-0.7241696445613126,-8.210021110962474,551.5874395811592,579.15,606.7125604188408,9.518280382920073,0.17074902105986367,-487775918.0,-0.024955436720142554,-1
2022-04-19,2330,18811242,10639032272,566.0,569.0,563.0,565.0,4.0,24598,0.005593865151930499,566.0,578.3499999999999,42.04327743029656,-8.726210555408784,-0.4129515555570471,-8.313258999851737,550.0934683843273,578.3499999999999,606.6065316156726,9.77142962416276,0.263771432007684,-468964676.0,-0.03362831858407078,-1
2022-04-20,2330,28240222,16016967192,570.0,570.0,562.0,570.0,5.0,28615,0.009149434486329877,565.2,577.55,45.131522679176946,-8.064958711382246,0.19864023077559168,-8.263598942157838,549.299429442182,577.55,605.8005705578179,9.782900374969413,0.3663743802174182,-440724454.0,-0.07719298245614037,-1
2022-04-21,2330,21539083,12221437009,571.0,571.0,565.0,565.0,-5.0,28847,-0.0012204878685955212,565.1,576.6500000000001,42.68223499045533,-7.8538359422859685,0.32781039989749594,-8.181646342183464,547.9866178952249,576.6500000000001,605.3133821047753,9.94134469947983,0.29677904098310787,-462263537.0,-0.060176991150442505,-1
2022-04-22,2330,35567672,19849449551,558.0,559.0,557.0,558.0,-7.0,81550,-0.00600538885272317,564.2,575.0500000000001,39.45401077345535,-8.15732851986263,0.019454257856667212,-8.176782777719298,545.9550556028403,575.0500000000001,604.1449443971599,10.119100738078355,0.2069937689644723,-497831209.0,-0.03584229390681004,-1
2022-04-25,2330,49067362,26907070565,550.0,552.0,546.0,547.0,-11.0,165619,-0.023740843660738253,563.1,572.85,34.97708878700953,-9.17963947357805,-0.8022853566870012,-8.377354116891048,542.2196057382262,572.85,603.4803942617739,10.694036575638949,0.07803350849681481,-546898571.0,-0.029250457038391242,-1
2022-04-26,2330,39549934,21628474846,550.0,551.0,544.0,546.0,-1.0,90252,0.0014373469547377393,562.0,570.25,34.59279267561694,-9.955756152716049,-1.2627216286599996,-8.69303452405605,539.7808611698205,570.25,600.7191388301795,10.686238958414567,0.10205636045117733,-586448505.0,-0.02197802197802201,-1
2022-04-27,2330,65034122,34416315121,530.0,532.0,526.0,526.0,-20.0,217895,-0.020513325791433834,557.3000000000001,567.3499999999999,27.97310271195168,-12.045810460841608,-2.6822207494284473,-9.36358971141316,531.7778346544867,567.3499999999999,602.9221653455131,12.539760410862154,-0.08121286121278341,-651482627.0,0.03041825095057038,1
2022-04-28,2330,50406145,26653291522,530.0,532.0,523.0,531.0,5.0,79897,0.0071169422235308755,553.1,564.4499999999999,31.50212047912346,-13.147182805260968,-3.0268744750782464,-10.120308330182722,526.9071823394295,564.4499999999999,601.9928176605704,13.302442257266526,0.05450866391508251,-601076482.0,-0.005649717514124242,0
2022-04-29,2330,39960198,21586196160,547.0,547.0,535.0,538.0,7.0,41498,0.01052414890208997,550.7,561.35,36.21403079538617,-13.301851362224625,-2.545234425633522,-10.756616936591103,525.9915349225723,561.35,596.7084650774277,12.597653897720743,0.16981032761365103,-561116284.0,-0.03345724907063197,-1
2022-05-03,2330,29502561,15790689728,538.0,540.0,530.0,531.0,-7.0,48050,-0.005621925509486925,547.7,558.0500000000001,33.71630614270776,-13.829846939763456,-2.458584002537883,-11.371262937225573,524.423725811658,558.0500000000001,591.6762741883422,12.051348154589054,0.09778475830399862,-590618845.0,-0.024482109227871973,-1
2022-05-04,2330,17305449,9229779558,533.0,537.0,530.0,534.0,3.0,27460,0.004056634078635657,544.6000000000001,555.3000000000001,35.76121022695322,-13.846597355900485,-1.9802675349399284,-11.866329820960557,523.3783854781076,555.3000000000001,587.2216145218925,11.497069880026103,0.1663702585376422,-573313396.0,-0.02434456928838946,-1
2022-05-05,2330,22540182,12209716759,543.0,544.0,539.0,542.0,8.0,26904,0.00786498473061692,541.8000000000001,553.5000000000001,40.98938166918958,-13.063748281866538,-0.9579347687247832,-12.105813513141754,522.9368643107751,553.5000000000001,584.0631356892251,11.043590131607933,0.31186485384000634,-550773214.0,-0.06826568265682653,-1
2022-05-06,2330,34512038,18241210653,528.0,531.0,526.0,528.0,-14.0,66208,-0.01724472512176467,538.1,551.6,35.538417936119934,-13.418339482758824,-1.0500207756936568,-12.368318707065168,519.6171098373213,551.6,583.5828901626787,11.59640687551802,0.13105273038239668,-585285252.0,-0.032196969696969724,-1
2022-05-09,2330,27309304,14249571058,523.0,524.0,520.0,520.0,-8.0,82004,-0.02189636888872637,534.3000000000001,549.2500000000001,32.85007352729949,-14.181414190207192,-1.4504763865136177,-12.730937803693575,515.1919999350943,549.2500000000001,583.308000064906,12.401638621722658,0.07058547266050444,-612594556.0,0.0,0
2022-05-10,2330,44322247,22673191861,506.0,519.0,505.0,518.0,-2.0,83371,0.0007963152660739325,531.4,547.25,32.19439379441367,-14.777197346296816,-1.6370076340825914,-13.140189712214225,510.74549414978355,547.25,583.7545058502164,13.34107111931163,0.09936452612155319,-656916803.0,0.02316602316602312,1
2022-05-11,2330,28109896,14662149551,518.0,526.0,518.0,521.0,3.0,40227,-0.003452312021766102,528.9,545.4499999999999,34.312341050477414,-14.836261672620026,-1.3568575683246404,-13.479404104295385,507.45013850440665,545.4499999999999,583.4498614955933,13.933398660039716,0.17828830109242202,-628806907.0,0.03262955854126681,1
2022-05-12,2330,35824788,18310112210,516.0,518.0,505.0,505.0,-16.0,107513,-0.024338617727450162,526.8000000000001,542.05,29.092941106383844,-15.989816211219477,-2.0083296855392714,-13.981486525680205,502.3009185806229,542.05,581.799081419377,14.666204748409571,0.03395149426096324,-664631695.0,0.03366336633663369,1
2022-05-13,2330,30204773,15412261905,507.0,514.0,506.0,511.0,6.0,37707,0.013822400151632719,524.8000000000001,538.9499999999999,33.19672009619571,-16.23274565073507,-1.8010073000438886,-14.43173835069118,499.69657239237034,538.9499999999999,578.2034276076295,14.566630525143173,0.14398013494027523,-634426922.0,0.03718199608610573,1
2022-05-16,2330,22012610,11472463517,521.0,524.0,518.0,520.0,9.0,30034,0.004326532571526709,523.0,536.85,38.90825655546113,-15.520137711315783,-0.870719488499681,-14.649418222816102,498.30119293264926,536.85,575.3988070673508,14.36110908721274,0.28144589571137096,-612414312.0,0.01538461538461533,0
2022-05-17,2330,25812051,13627135311,521.0,533.0,520.0,530.0,10.0,30826,0.009750934530068367,522.9000000000001,535.3,44.57819101264059,-13.987238183721729,0.5297440312755004,-14.51698221499723,498.3813126765827,535.3,572.2186873234173,13.793643685192338,0.42822063317730386,-586602261.0,-0.018867924528301883,0
2022-05-18,2330,33605299,18075946322,541.0,541.0,534.0,538.0,8.0,34913,0.014995556203284854,523.3000000000001,533.95,48.68158680588456,-11.988673161433098,2.0226472428513045,-14.011320404284403,499.7279695456116,533.95,568.1720304543885,12.818440099031166,0.5591724095009185,-552996962.0,-0.026022304832713727,-1
2022-05-19,2330,40798132,21322524192,523.0,527.0,520.0,522.0,-16.0,47232,-0.016968913029872024,521.3000000000001,531.55,41.98608978860407,-11.562576085150795,1.9589954553068871,-13.521571540457682,501.49408719175415,531.55,561.6059128082458,11.308781039693654,0.34112942999056206,-593795094.0,-0.01532567049808431,0
2022-05-20,2330,26111163,13784969436,524.0,532.0,523.0,530.0,8.0,21767,0.007773252968729771,521.5,529.8,45.986247658963315,-10.458795457463566,2.450220866395293,-12.909016323858859,504.1990131769141,529.8,555.4009868230859,9.664396686706642,0.5039060994285515,-567683931.0,0.0,0
2022-05-23,2330,18919447,10040778291,533.0,534.0,528.0,528.0,-2.0,18775,0.000716017801342117,522.3,528.3000000000001,45.148121548282084,-9.63436567272322,2.619720520908512,-12.254086193631732,506.40936273198014,528.3000000000001,550.19063726802,8.287199420034055,0.49314775544615214,-586603378.0,0.0359848484848484,1
2022-05-24,2330,19130619,10036942322,530.0,531.0,520.0,520.0,-8.0,31716,-0.011932106204286752,522.5,526.95,41.86156203280359,-9.51682819838004,2.189806396201355,-11.706634594581395,506.64210679770525,526.95,547.2578932022948,7.7077116243646495,0.3288842685263217,-605733997.0,0.07692307692307687,1
2022-05-25,2330,22460245,11782306905,522.0,529.0,520.0,524.0,4.0,18352,0.008794992116454736,522.8,525.85,44.054477241758455,-8.997198231890252,2.1675490901529155,-11.164747322043167,507.60863578508804,525.85,544.091364214912,6.937858406356178,0.4492910733483496,-583273752.0,0.04770992366412208,1
2022-05-26,2330,31542825,16336162581,523.0,525.0,513.0,514.0,-10.0,72846,-0.008395414067162155,523.7,525.25,39.99314320607679,-9.285269360915095,1.5035823689024586,-10.788851729817553,506.2555409741623,525.25,544.2444590258377,7.232540323974384,0.203861005341166,-614816577.0,0.05058365758754868,1
2022-05-27,2330,30113220,15855257581,524.0,530.0,522.0,530.0,16.0,28711,0.01862315523429081,525.6,525.2,48.218552394928906,-8.128797802619374,2.1280431417585444,-10.256840944377918,506.26409703624756,525.2,544.1359029637525,7.210930298458675,0.626743361781802,-584703357.0,0.018867924528301883,0
2022-05-30,2330,36480411,19757635264,538.0,547.0,537.0,547.0,17.0,42797,0.02117271252940145,528.3000000000001,525.65,55.239073129431475,-5.773969113896328,3.5862974643852716,-9.3602665782816,505.0763837838229,525.65,546.2236162161771,7.827876425825969,1.0188684326485205,-548222946.0,-0.021937842778793404,-1
2022-05-31,2330,81962870,45507333341,542.0,560.0,540.0,560.0,13.0,34286,0.011868912779896323,531.3,527.1,59.7348390661009,-2.826180607188462,5.22726877687451,-8.053449384062972,501.47189043257345,527.1,552.7281095674266,9.724192588664987,1.1418733288431075,-466260076.0,-0.02857142857142858,-1
2022-06-01,2330,32970903,18171598472,550.0,555.0,548.0,549.0,-11.0,33456,-0.007893968087378633,532.4,527.85,54.72605002228571,-1.3619453884608674,5.353203196481684,-6.715148584942551,500.5483709759208,527.85,555.1516290240792,10.344464913925991,0.8873395243438839,-499230979.0,-0.014571948998178486,0
2022-06-02,2330,26063495,14122936388,544.0,545.0,540.0,540.0,-9.0,30042,-0.007347486580282392,534.2,527.75,50.96094557697285,-0.9171805260565407,4.638374447108809,-5.55555497316535,500.65270939937426,527.75,554.8472906006257,10.268987437470663,0.7260373588737532,-525294474.0,-0.01851851851851849,0
2022-06-06,2330,23732327,12843324209,541.0,544.0,538.0,540.0,0.0,16614,0.0032254809978147225,535.2,528.3499999999999,50.96094557697284,-0.5582658272945764,3.997831316696619,-4.556097143991195,500.7035478625285,528.3499999999999,555.9964521374714,10.465203799553864,0.7106961128695769,-525294474.0,-0.0444444444444444,-1
2022-06-07,2330,22152512,11846386906,535.0,538.0,532.0,535.0,-5.0,28586,-0.005605216440362271,535.9,529.0999999999999,48.797827273370714,-0.6695632476116771,3.109227117103615,-3.778790364715292,501.5938284437067,529.0999999999999,556.6061715562931,10.397343245622086,0.6072486585042441,-547446986.0,-0.04112149532710285,-1
2022-06-08,2330,19609522,10636701303,539.0,545.0,538.0,544.0,9.0,18487,0.009545881760177455,538.3,530.4,52.69050371695037,-0.031183012844508085,2.9980858814966274,-3.0292688943411354,502.6461951399353,530.4,558.1538048600646,10.46523561842559,0.7450114510167447,-527837464.0,-0.06433823529411764,-1
2022-06-09,2330,16894479,9115934006,538.0,542.0,537.0,541.0,-3.0,18802,-0.002949519840724668,540.0,531.4,51.29071622366719,0.23001156439863735,2.6074243669918182,-2.377412802593181,503.6310282964293,531.4,559.1689717035706,10.451250170707812,0.6728547981984807,-544731943.0,-0.060998151571164505,-1
2022-06-10,2330,22614596,12011615014,530.0,533.0,529.0,530.0,-11.0,44802,-0.009699578974980416,541.6,532.6500000000001,46.421033387318595,-0.44546290145819967,1.545559920907985,-1.9910228223661848,507.7859485877382,532.6500000000001,557.514051412262,9.335981005261207,0.44671021314947046,-567346539.0,-0.05471698113207546,-1
2022-06-13,2330,36758925,18998155460,518.0,519.0,515.0,516.0,-14.0,112023,-0.02364138293037954,540.2,532.9,41.07578578894636,-2.0864134043207514,-0.07631246556365312,-2.0101009387570983,508.86581382149205,532.9,556.934186178508,9.020148687749279,0.14841746929811872,-604105464.0,-0.03488372093023251,-1
2022-06-14,2330,38838778,19813036892,507.0,514.0,507.0,513.0,-3.0,85483,-0.0014691076710939832,536.8,532.5500000000001,40.01255579873213,-3.5875978335799346,-1.261997515858269,-2.3256003177216655,507.54073855759117,532.5500000000001,557.559261442409,9.392267934432045,0.10914479531873347,-642944242.0,-0.015594541910331383,0
2022-06-15,2330,38360508,19580150319,508.0,515.0,508.0,509.0,-4.0,72687,-0.002998622204136936,531.7,531.5,38.57867813169228,-5.041943493727899,-2.173074540804987,-2.868868952922912,504.3668002934447,531.5,558.6331997065553,10.210046926267271,0.08537879344609532,-681304750.0,-0.028487229862475427,-1
2022-06-16,2330,31908028,16331470764,515.0,516.0,507.0,508.0,0.0,42177,-0.010040470647061595,527.6,530.0,38.21002508904139,-6.203702133516458,-2.667866544474837,-3.5358355890416213,501.1191194185856,530.0,558.8808805814143,10.898445502420508,0.11912518667873329,-713212778.0,-0.0442913385826772,-1
2022-06-17,2330,48400798,24260277915,499.5,503.0,499.0,501.0,-7.0,119618,-0.012460058048023193,523.7,528.9499999999999,35.64246324183784,-7.601618992228168,-3.2526267225492376,-4.348992269678931,497.4374294088346,528.9499999999999,560.4625705911653,11.915141541228992,0.056526181843194134,-761613576.0,-0.02894211576846306,-1
2022-06-20,2330,36664463,18267359790,500.0,502.0,495.0,498.0,-3.0,89541,-0.017497311597658993,519.5000000000001,527.35,34.57031502893468,-8.849541100993974,-3.6004390650520346,-5.24910203594194,492.9451349829399,527.35,561.7548650170601,13.048208975845291,0.07346148596359213,-798278039.0,0.0010040160642570406,0
2022-06-21,2330,34432537,17298234720,501.0,505.0,499.0,505.0,7.0,32427,0.02349491592039854,516.5,526.1999999999999,39.16840818148126,-9.168003823234926,-3.1351214298343884,-6.032882393400538,490.3782189164187,526.1999999999999,562.0217810835812,13.615272171638646,0.2040906487796489,-763845502.0,-0.014851485148514865,0
2022-06-22,2330,33438921,16630857096,501.0,503.0,494.5,494.5,-10.5,81024,-0.024216334025065067,511.55,524.925,35.17525365799515,-10.150639815609225,-3.2942059377669484,-6.856433877842276,486.4565919090398,524.925,563.3934080909602,14.656725471623641,0.10454563224895128,-797284423.0,-0.00707785642062686,0
2022-06-23,2330,46808462,22836692325,492.0,493.5,485.0,485.5,-9.0,104661,-0.011161896694955264,506.00000000000006,523.0,32.14976269648835,-11.52278323053929,-3.73307948215761,-7.78970374838168,480.6766830471104,523.0,565.3233169528896,16.184824838581118,0.056981792781724716,-844092885.0,-0.019567456230690006,0
2022-06-24,2330,29003676,14184287155,489.5,492.5,485.5,486.5,1.0,43609,0.008360326927790762,501.65,521.625,32.8409651043151,-12.38673851881174,-3.6776278163440477,-8.709110702467692,476.3842696322159,521.625,566.8657303677841,17.346074428098383,0.11179892859319897,-815089209.0,-0.06783144912641315,-1
2022-06-27,2330,38684368,19379396938,496.0,506.0,495.5,498.5,12.0,37438,0.015989340875051994,499.9000000000001,520.05,40.653864700504585,-11.965202194594326,-2.604873193701307,-9.36032900089302,473.85373676538194,520.05,566.246263234618,17.766085274345947,0.26675602645008867,-776404841.0,-0.11735205616850553,-1
2022-06-28,2330,16867955,8392290378,496.0,500.0,496.0,497.5,-1.0,18988,-0.0069520150810297165,498.35,517.5749999999999,40.23381330643016,-11.578355191921503,-1.774420952822787,-9.803934239098716,472.16079517375624,517.5749999999999,562.9892048262436,17.548840197553474,0.27897884509034593,-793272796.0,-0.10351758793969845,-1
2022-06-29,2330,33124986,16352376816,496.0,498.5,491.0,491.0,-6.5,40024,-0.012939833885149743,496.55000000000007,514.125,37.5201078317688,-11.661841384221418,-1.486325716098161,-10.175515668123257,471.91016723634726,514.125,556.3398327636528,16.422011286614254,0.2261033801854736,-826397782.0,-0.11303462321792257,-1
